EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,SalaryBand,TotalWorkingYears,YearsAtCompany,YearsInRole,NumCompaniesWorked,TrainingTimesLastYear,PromotionsLast5Years,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,OverTime,MaritalStatus,DistanceFromHome,Education,StockOptionLevel,Attrition
E200216,37,Female,HR,Sales Executive,87664,Medium,28,16,4,9,9,0,2,4,4,1,No,Married,40,Doctor,0,No
E200217,59,Female,Sales,Manager,127422,Low,35,0,5,6,0,1,1,1,2,4,No,Single,8,Master,0,Yes
E200218,20,Male,Finance,Manager,106153,Low,11,17,3,3,6,0,3,3,3,1,Yes,Married,9,Doctor,2,Yes
E200219,30,Female,R&D,Human Resources,113616,Low,30,15,6,9,9,0,2,2,1,1,No,Married,2,Below College,0,Yes
E200220,47,Male,HR,Laboratory Technician,55285,High,8,0,1,1,1,1,2,1,2,4,Yes,Single,14,College,1,No
E200221,44,Female,R&D,Manager,145277,Medium,18,9,6,3,4,1,4,4,4,1,Yes,Single,20,College,1,No
E200222,42,Female,Finance,Laboratory Technician,37533,Medium,16,18,1,3,6,0,3,1,4,3,Yes,Divorced,2,College,2,Yes
E200223,50,Male,R&D,Research Scientist,52624,High,1,15,0,5,9,1,1,4,3,3,Yes,Single,4,College,0,Yes
E200224,49,Male,HR,Sales Executive,66996,Low,39,13,10,6,8,1,1,4,4,3,Yes,Married,35,Master,0,No
E200225,54,Female,Finance,Team Lead,66947,Low,4,1,4,2,0,1,1,1,3,2,Yes,Single,55,Below College,2,Yes
E200226,26,Female,Sales,Manager,47956,High,38,5,1,9,8,1,3,3,4,4,Yes,Single,14,Below College,2,No
E200227,35,Female,HR,Finance Analyst,71030,Medium,15,4,7,0,4,0,2,4,4,3,No,Single,21,Below College,0,No
E200228,45,Female,IT,Laboratory Technician,78597,Medium,16,11,11,2,5,1,2,2,1,1,No,Married,48,Doctor,2,No
E200229,21,Male,Marketing,Human Resources,62443,Medium,26,3,11,8,7,0,4,4,2,3,No,Divorced,15,College,1,Yes
E200230,20,Female,HR,Human Resources,148344,Medium,6,3,11,0,1,0,4,4,1,1,No,Divorced,39,Bachelor,2,No
E200231,31,Male,Finance,Manager,118613,High,7,4,7,7,6,0,2,3,3,4,No,Married,50,Below College,1,Yes
E200232,24,Female,Marketing,Developer,85464,Medium,7,6,0,1,3,0,2,4,1,3,No,Divorced,20,Doctor,1,No
E200233,56,Male,HR,Team Lead,148019,High,22,5,3,5,8,0,3,1,4,4,No,Divorced,6,Master,1,No
E200234,51,Male,Sales,Sales Executive,23952,Low,31,12,13,2,5,0,4,3,4,3,No,Married,28,College,0,No
E200235,28,Female,Sales,Finance Analyst,76880,High,17,3,8,6,6,0,1,4,2,1,Yes,Married,53,Doctor,1,No
E200236,54,Male,IT,Developer,72201,Medium,37,12,4,1,5,1,1,1,3,1,No,Divorced,48,Bachelor,2,No
E200237,38,Female,R&D,Human Resources,140454,Low,11,3,11,3,7,1,1,1,4,2,No,Single,43,Bachelor,1,Yes
E200238,35,Male,Marketing,Laboratory Technician,144444,High,14,9,10,9,5,0,1,4,2,2,Yes,Divorced,2,Master,0,No
E200239,22,Female,Finance,Laboratory Technician,132175,High,27,19,9,8,6,1,2,2,2,2,Yes,Single,28,Below College,0,No
E200240,39,Male,Finance,Developer,62460,High,37,0,12,5,7,1,2,2,4,3,Yes,Married,55,Below College,0,Yes
E200241,43,Female,R&D,Laboratory Technician,42796,Low,30,7,5,3,0,1,3,4,4,4,No,Single,34,Doctor,0,Yes
E200242,52,Female,Sales,Human Resources,51746,High,8,6,2,1,9,1,1,4,3,3,Yes,Single,14,Doctor,2,No
E200243,43,Male,Sales,Developer,106785,Medium,7,4,4,9,3,0,2,1,2,1,Yes,Single,9,Below College,0,Yes
E200244,30,Male,HR,Human Resources,20015,Low,18,2,13,8,5,1,2,4,2,4,Yes,Married,23,Below College,2,No
E200245,27,Male,IT,Finance Analyst,69757,Low,7,14,11,3,0,0,2,4,2,1,Yes,Divorced,44,Doctor,0,No
E200246,55,Male,Marketing,Team Lead,45957,High,33,16,12,8,3,1,1,1,3,2,No,Divorced,35,College,0,No
E200247,57,Female,IT,Finance Analyst,101541,Medium,3,12,12,1,5,1,2,4,2,1,Yes,Single,22,Bachelor,2,Yes
E200248,59,Male,IT,Finance Analyst,41292,Low,30,14,12,6,6,0,4,4,1,3,No,Divorced,5,Bachelor,1,No
E200249,39,Female,HR,Laboratory Technician,142694,High,37,18,0,4,5,0,1,4,1,1,Yes,Married,41,Master,2,Yes
E200250,54,Male,IT,Manager,51876,Medium,2,19,7,7,3,0,1,1,2,1,Yes,Married,29,Bachelor,1,No
E200251,44,Female,R&D,Data Analyst,80727,High,34,13,10,7,6,1,4,4,1,1,Yes,Married,35,Doctor,2,No
E200252,54,Female,HR,Laboratory Technician,67046,High,18,12,14,3,9,1,3,2,1,4,No,Married,50,College,1,Yes
E200253,44,Female,R&D,Manager,34817,Low,28,11,5,3,1,1,3,4,3,1,Yes,Divorced,34,Doctor,0,No
E200254,48,Female,HR,Human Resources,111006,Low,9,8,11,7,5,0,1,2,2,1,No,Single,4,Below College,1,No
E200255,37,Male,IT,Data Analyst,29759,High,11,2,1,2,4,0,1,4,3,2,Yes,Single,45,Below College,1,Yes
E200256,37,Male,R&D,Laboratory Technician,68432,Low,29,10,3,6,1,0,1,1,2,2,No,Single,49,Bachelor,0,Yes
E200257,21,Female,R&D,Data Analyst,26412,Low,29,9,3,7,8,0,4,2,4,3,No,Married,9,College,0,No
E200258,54,Male,R&D,Data Analyst,77757,Medium,17,0,8,7,6,0,2,4,1,2,Yes,Divorced,51,Master,1,No
E200259,35,Male,HR,Research Scientist,40504,Medium,23,16,8,9,2,1,4,4,3,1,Yes,Divorced,14,Doctor,1,Yes
E200260,55,Female,Finance,Team Lead,128500,High,31,12,4,3,6,0,2,4,3,2,Yes,Divorced,45,Master,2,No
E200261,52,Male,IT,Research Scientist,28507,High,8,13,11,8,5,0,2,4,4,4,No,Divorced,5,Master,0,No
E200262,23,Male,R&D,Manager,41050,High,23,0,2,9,6,1,3,1,4,3,Yes,Divorced,50,Master,0,Yes
E200263,52,Male,Marketing,Sales Executive,24820,High,25,1,0,3,3,0,4,3,1,2,No,Divorced,56,Master,0,Yes
E200264,33,Female,Finance,Developer,27835,Medium,2,1,5,7,9,0,4,2,1,3,No,Single,47,Doctor,2,No
E200265,40,Male,Marketing,Sales Executive,113167,Low,22,6,7,5,7,0,1,4,2,3,No,Married,27,Below College,2,Yes
E200266,39,Female,IT,Developer,120153,Medium,10,8,0,4,7,0,4,1,2,3,No,Single,11,Doctor,1,Yes
E200267,27,Male,IT,Manager,33587,High,9,3,10,3,6,1,2,3,4,4,No,Divorced,30,Below College,2,Yes
E200268,26,Male,R&D,Manager,120257,High,35,1,0,4,6,0,2,1,1,1,No,Married,51,Below College,2,No
E200269,22,Male,R&D,Human Resources,77732,Medium,12,18,14,0,9,1,4,4,1,4,No,Married,37,Doctor,2,No
E200270,36,Female,HR,Team Lead,71921,Medium,28,4,10,6,7,0,3,3,4,3,Yes,Married,39,Doctor,0,Yes
E200271,52,Female,Finance,Data Analyst,65499,High,37,8,6,7,0,1,3,2,4,2,Yes,Married,34,Doctor,1,Yes
E200272,31,Male,Finance,Research Scientist,137734,Low,12,12,6,8,5,1,1,2,3,2,No,Divorced,51,Below College,2,No
E200273,41,Female,R&D,Research Scientist,142282,High,25,11,1,2,1,0,1,1,4,4,Yes,Divorced,24,Doctor,2,No
E200274,41,Male,IT,Manager,26840,Medium,19,18,2,8,0,1,2,2,3,2,Yes,Married,16,College,2,No
E200275,49,Female,R&D,Research Scientist,123370,High,4,8,1,9,9,1,4,2,2,3,No,Divorced,58,Bachelor,0,No
E200276,57,Female,IT,Manager,85077,High,19,9,5,4,6,1,2,3,4,3,Yes,Married,30,Bachelor,1,Yes
E200277,57,Male,IT,Data Analyst,51440,Low,13,18,12,9,5,0,2,2,4,1,No,Divorced,24,College,1,Yes
E200278,27,Male,R&D,Manager,55183,High,13,9,12,5,4,1,4,3,4,3,No,Married,3,Bachelor,2,No
E200279,46,Male,Sales,Human Resources,116172,High,7,11,7,0,4,1,2,3,3,2,Yes,Divorced,29,Below College,1,No
E200280,46,Male,Finance,Team Lead,22389,High,12,13,7,8,8,1,2,3,4,1,No,Single,42,Doctor,0,Yes
E200281,53,Female,Marketing,Finance Analyst,75076,Medium,23,7,14,8,8,0,3,2,4,2,No,Single,12,Doctor,2,No
E200282,40,Female,IT,Laboratory Technician,134515,Medium,14,15,0,5,5,0,1,1,1,4,Yes,Divorced,55,Doctor,1,No
E200283,49,Female,IT,Team Lead,143183,Low,0,16,10,7,2,1,3,1,1,1,Yes,Divorced,27,College,2,Yes
E200284,52,Male,Sales,Team Lead,86299,High,21,19,8,3,6,1,1,2,1,3,No,Single,29,College,0,Yes
E200285,47,Male,Marketing,Sales Executive,109461,Medium,33,3,10,4,3,0,1,3,4,1,Yes,Divorced,2,Below College,2,No
E200286,52,Female,HR,Developer,112085,Low,39,5,7,4,4,1,1,2,1,3,No,Married,57,College,0,No
E200287,24,Male,Sales,Laboratory Technician,135503,High,2,11,8,6,6,0,3,4,2,3,Yes,Divorced,29,Doctor,2,No
E200288,38,Female,Marketing,Data Analyst,59023,Low,25,17,12,6,6,1,4,1,1,2,Yes,Divorced,40,Below College,2,Yes
E200289,23,Female,Sales,Finance Analyst,70029,Low,13,6,13,6,9,1,2,3,4,3,Yes,Single,57,Below College,1,No
E200290,54,Female,IT,Finance Analyst,59941,Low,7,4,12,4,7,0,4,2,1,3,No,Single,9,Doctor,1,Yes
E200291,36,Female,Finance,Team Lead,108993,Low,15,9,8,3,0,0,4,3,1,3,Yes,Divorced,55,Master,0,No
E200292,47,Female,Sales,Human Resources,73950,Low,20,5,10,7,4,1,1,4,1,2,No,Married,52,Doctor,0,No
E200293,49,Male,HR,Developer,141677,Low,9,13,11,0,8,0,1,3,2,3,No,Divorced,44,Below College,0,Yes
E200294,48,Male,R&D,Manager,106959,Low,24,5,5,0,6,1,3,4,2,4,No,Married,28,Master,1,Yes
E200295,25,Male,Marketing,Developer,96054,High,37,13,2,5,1,1,3,1,3,2,Yes,Married,37,Doctor,2,No
E200296,54,Female,Sales,Sales Executive,145309,High,21,11,0,1,0,0,2,3,4,4,Yes,Divorced,23,Doctor,0,Yes
E200297,56,Female,Sales,Developer,85363,Low,3,11,10,2,7,1,4,2,2,1,No,Married,13,Master,2,No
E200298,43,Female,HR,Team Lead,128556,High,3,7,7,3,8,1,4,3,2,2,No,Single,5,Master,2,Yes
E200299,48,Female,Finance,Data Analyst,81742,Low,29,9,9,1,9,0,2,3,2,4,Yes,Married,32,Bachelor,1,Yes
E200300,50,Male,Sales,Team Lead,144459,High,1,15,2,9,4,1,1,4,4,2,Yes,Married,28,Master,1,No
E200301,54,Male,Sales,Data Analyst,117896,Medium,28,19,12,6,5,1,3,4,3,3,Yes,Married,58,College,2,Yes
E200302,52,Female,Finance,Research Scientist,65215,Low,35,7,6,9,1,1,2,2,4,2,Yes,Single,15,Master,0,No
E200303,40,Female,HR,Data Analyst,145081,Medium,20,8,12,0,4,1,4,1,1,1,No,Single,24,Below College,1,Yes
E200304,51,Female,Marketing,Developer,67857,Low,20,12,9,2,3,0,2,1,3,4,No,Divorced,32,Master,2,Yes
E200305,42,Male,Marketing,Developer,75476,Low,20,19,5,1,7,1,2,4,1,2,Yes,Married,21,Doctor,1,No
E200306,52,Male,Sales,Developer,48173,Medium,3,16,2,8,7,1,4,2,2,3,No,Single,5,College,2,No
E200307,22,Male,Finance,Research Scientist,29395,Medium,0,18,5,7,4,1,4,3,4,4,Yes,Married,37,Master,1,Yes
E200308,37,Female,Sales,Manager,79768,Medium,25,16,11,2,7,1,3,2,1,4,Yes,Married,36,College,0,No
E200309,44,Female,R&D,Laboratory Technician,130371,Low,1,6,2,4,5,0,3,2,3,4,Yes,Divorced,59,Bachelor,0,No
E200310,50,Male,Marketing,Developer,104743,Medium,8,0,12,2,9,0,4,2,1,1,Yes,Married,28,College,1,No
E200311,22,Female,IT,Sales Executive,123591,Medium,17,19,14,5,5,0,3,1,1,3,No,Single,32,Doctor,1,No
E200312,59,Male,R&D,Finance Analyst,137973,High,10,13,12,4,3,1,3,3,2,3,No,Divorced,59,Bachelor,1,Yes
E200313,43,Female,Sales,Finance Analyst,66229,High,24,16,13,1,9,1,3,2,1,4,No,Divorced,23,Master,0,No
E200314,51,Male,HR,Laboratory Technician,46639,Medium,25,12,8,9,2,0,4,1,1,2,Yes,Married,16,College,1,Yes
E200315,41,Female,Marketing,Laboratory Technician,131706,Medium,35,1,12,7,8,0,1,1,2,4,No,Married,50,Bachelor,0,No
E200316,42,Male,IT,Manager,82583,Medium,34,13,0,5,4,1,1,4,3,3,Yes,Single,10,Master,1,No
E200317,21,Male,R&D,Sales Executive,144859,Medium,37,0,12,2,9,0,3,3,2,1,No,Married,29,Master,1,No
E200318,46,Male,Marketing,Team Lead,48924,High,2,4,7,0,9,1,1,2,1,1,Yes,Single,52,College,2,No
E200319,21,Male,Finance,Data Analyst,146011,Low,34,6,4,4,3,1,3,3,4,4,No,Married,27,College,0,Yes
E200320,45,Male,HR,Data Analyst,92969,Medium,39,18,14,1,5,1,1,4,2,1,Yes,Single,35,Bachelor,1,No
E200321,36,Male,R&D,Team Lead,50104,Medium,21,13,3,1,3,1,1,4,2,1,No,Married,42,College,0,No
E200322,59,Female,Finance,Finance Analyst,140862,High,7,13,0,8,5,1,2,2,1,2,No,Divorced,45,Master,2,Yes
E200323,52,Female,Sales,Team Lead,129588,Medium,14,14,8,9,9,1,3,1,4,1,No,Single,24,Doctor,0,No
E200324,28,Female,Finance,Sales Executive,57594,Medium,6,4,12,6,7,1,1,4,3,2,No,Divorced,23,Bachelor,0,No
E200325,58,Male,R&D,Developer,23664,High,18,4,8,5,7,1,1,1,4,4,No,Divorced,3,Doctor,0,No
E200326,48,Male,R&D,Research Scientist,30528,Medium,39,1,12,0,5,0,2,4,2,3,No,Divorced,36,Doctor,0,No
E200327,45,Female,Sales,Developer,48190,Medium,16,17,4,9,0,0,1,3,4,3,No,Divorced,45,Master,0,Yes
E200328,54,Male,Finance,Research Scientist,86033,High,0,8,13,1,0,0,2,2,3,2,Yes,Single,14,Doctor,0,Yes
E200329,44,Male,Finance,Data Analyst,81161,Low,28,9,10,6,2,0,1,4,4,3,Yes,Married,4,Below College,0,Yes
E200330,43,Male,Sales,Laboratory Technician,93177,Medium,12,17,8,2,1,1,2,3,4,4,Yes,Divorced,44,Bachelor,1,Yes
E200331,32,Male,Finance,Developer,148404,Medium,28,3,14,1,0,0,2,4,4,3,No,Married,48,Master,1,No
E200332,26,Male,Marketing,Team Lead,90179,Low,5,7,9,5,0,0,4,2,2,1,No,Single,42,College,0,No
E200333,55,Female,Sales,Sales Executive,90592,High,4,17,13,7,5,1,3,3,1,4,Yes,Married,55,Master,0,Yes
E200334,39,Female,HR,Sales Executive,52899,Low,33,19,8,7,6,0,4,1,1,4,No,Single,32,College,1,No
E200335,20,Female,R&D,Finance Analyst,90979,Medium,10,16,6,1,7,0,3,4,4,3,Yes,Married,56,Master,2,No
E200336,27,Female,HR,Sales Executive,37241,Low,8,15,7,5,2,0,1,4,2,3,No,Single,20,Below College,1,Yes
E200337,35,Female,Marketing,Sales Executive,66211,High,37,17,0,4,0,0,3,3,2,2,Yes,Single,56,Bachelor,2,Yes
E200338,33,Male,Marketing,Laboratory Technician,83472,Medium,39,6,3,6,4,1,4,2,2,1,No,Married,17,Doctor,0,Yes
E200339,31,Male,IT,Team Lead,94248,High,8,0,9,3,7,0,3,4,1,3,No,Divorced,29,Master,0,No
E200340,42,Male,IT,Data Analyst,93757,High,7,0,9,1,3,0,4,3,2,3,No,Divorced,57,Bachelor,1,No
E200341,34,Male,IT,Sales Executive,51346,Low,39,17,14,9,1,0,3,2,4,2,No,Married,39,Bachelor,1,No
E200342,47,Female,Sales,Data Analyst,101196,Low,2,3,3,2,8,0,1,4,1,3,No,Divorced,32,Bachelor,1,No
E200343,53,Female,Finance,Laboratory Technician,124451,High,12,19,11,8,8,1,1,3,2,1,No,Divorced,4,Bachelor,0,No
E200344,21,Female,Marketing,Sales Executive,97124,High,18,19,8,9,2,1,3,2,4,1,Yes,Single,24,Bachelor,1,No
E200345,51,Male,HR,Finance Analyst,122908,Medium,33,3,2,7,6,0,3,4,1,4,Yes,Married,44,Doctor,1,Yes
E200346,42,Female,HR,Developer,62220,High,31,5,14,8,0,1,1,4,2,4,Yes,Divorced,42,Doctor,2,Yes
E200347,41,Male,HR,Human Resources,37942,High,15,2,11,4,7,1,3,2,3,1,No,Divorced,2,Master,0,Yes
E200348,44,Female,HR,Manager,69167,Low,35,5,9,4,7,1,2,2,4,2,Yes,Divorced,14,College,0,Yes
E200349,41,Female,IT,Sales Executive,56373,High,17,12,14,6,2,1,1,3,3,4,No,Married,40,Master,0,No
E200350,41,Male,HR,Data Analyst,131588,High,13,6,9,6,4,0,1,4,1,1,Yes,Divorced,42,Bachelor,1,Yes
E200351,25,Male,Finance,Manager,87143,Low,29,3,0,0,3,1,4,4,2,1,Yes,Divorced,38,College,0,Yes
E200352,34,Female,IT,Research Scientist,140623,Medium,1,0,14,4,6,0,4,3,4,4,Yes,Divorced,55,Master,1,Yes
E200353,56,Female,HR,Sales Executive,130013,Low,12,5,10,7,6,0,2,4,4,1,No,Single,55,College,2,Yes
E200354,52,Male,Sales,Human Resources,22016,Low,26,4,4,6,7,0,3,4,4,1,No,Married,34,Doctor,0,No
E200355,27,Female,R&D,Laboratory Technician,89110,High,16,12,6,1,4,0,2,4,3,1,Yes,Divorced,46,Bachelor,2,Yes
E200356,24,Female,R&D,Finance Analyst,149979,High,30,18,11,7,4,0,3,1,2,1,No,Single,43,College,2,No
E200357,58,Male,R&D,Human Resources,66309,Medium,14,3,3,1,7,0,4,2,2,4,Yes,Married,2,Below College,0,Yes
E200358,23,Female,IT,Data Analyst,27274,High,19,5,8,9,4,0,3,1,2,2,No,Single,36,Bachelor,0,No
E200359,25,Male,HR,Laboratory Technician,128239,Medium,4,12,5,0,0,0,4,1,3,1,Yes,Single,6,Doctor,1,Yes
E200360,51,Female,Marketing,Developer,35748,Medium,6,4,5,2,2,0,1,2,1,3,No,Married,36,Doctor,2,No
E200361,49,Male,Marketing,Laboratory Technician,40175,Medium,17,12,2,2,1,0,1,1,3,2,Yes,Divorced,22,Master,2,No
E200362,54,Female,Marketing,Sales Executive,124710,Medium,10,9,9,5,9,1,3,3,1,3,No,Divorced,5,Below College,1,No
E200363,59,Male,IT,Manager,31826,High,31,2,9,2,4,1,4,1,3,3,No,Single,38,College,0,Yes
E200364,35,Female,Finance,Manager,103008,Low,26,12,4,6,7,1,2,3,2,1,Yes,Married,41,Master,2,Yes
E200365,32,Male,Sales,Data Analyst,149288,Low,25,11,9,7,8,0,4,2,2,4,No,Married,54,Doctor,1,Yes
E200366,49,Female,Sales,Laboratory Technician,54129,High,36,3,5,2,8,0,4,4,2,3,No,Divorced,22,College,2,No
E200367,38,Female,R&D,Human Resources,146252,High,27,9,13,8,0,0,4,2,3,3,No,Single,48,Doctor,2,No
E200368,36,Female,R&D,Data Analyst,90009,Medium,1,2,3,0,0,0,1,2,4,3,No,Divorced,11,Doctor,1,No
E200369,38,Female,Marketing,Finance Analyst,139982,High,19,16,12,2,0,0,4,1,3,1,No,Married,43,Below College,2,Yes
E200370,47,Female,Marketing,Data Analyst,43490,Low,3,8,2,2,0,1,3,2,1,1,No,Married,56,Bachelor,1,Yes
E200371,45,Female,R&D,Data Analyst,125623,High,12,0,4,6,8,1,1,2,3,4,No,Divorced,31,College,1,No
E200372,56,Female,HR,Developer,61435,High,23,17,6,4,0,0,1,3,1,1,No,Divorced,53,Below College,2,Yes
E200373,45,Female,Finance,Sales Executive,95017,Medium,37,8,10,3,6,0,1,4,3,2,No,Married,53,Doctor,2,No
E200374,42,Female,Finance,Developer,28520,Medium,39,19,5,1,5,1,4,1,4,4,Yes,Single,42,Doctor,0,Yes
E200375,28,Male,Finance,Manager,146924,Medium,28,8,1,6,8,1,2,4,4,1,No,Married,29,Below College,0,No
E200376,31,Male,Finance,Manager,111951,Medium,35,1,0,2,8,1,4,4,2,1,No,Single,59,College,2,No
E200377,20,Female,R&D,Research Scientist,103106,Low,1,18,4,6,3,0,4,4,4,3,Yes,Divorced,33,Doctor,0,No
E200378,20,Male,Sales,Research Scientist,81877,High,17,15,4,9,8,0,2,1,3,1,No,Divorced,22,College,0,Yes
E200379,53,Female,R&D,Human Resources,39798,High,7,2,11,6,5,0,4,2,4,3,No,Single,49,Below College,1,Yes
E200380,51,Female,Finance,Manager,74638,Medium,14,15,11,1,4,0,3,4,2,1,No,Married,27,Doctor,2,No
E200381,44,Male,R&D,Developer,89072,Low,16,12,5,6,8,1,2,1,3,1,No,Married,8,Master,0,Yes
E200382,59,Female,Finance,Finance Analyst,87309,Low,22,2,2,5,6,1,3,2,1,1,Yes,Single,58,Master,0,Yes
E200383,20,Female,IT,Research Scientist,49894,High,1,9,0,9,8,0,3,4,3,1,No,Single,48,Doctor,0,No
E200384,35,Male,Marketing,Laboratory Technician,82963,Medium,5,17,14,3,4,1,1,3,2,1,No,Single,57,Bachelor,2,Yes
E200385,58,Male,Sales,Research Scientist,128559,High,28,5,3,4,3,0,1,1,4,4,Yes,Single,6,Doctor,1,Yes
E200386,24,Female,IT,Manager,144724,High,26,5,3,7,9,1,2,4,4,1,Yes,Married,46,Doctor,2,Yes
E200387,41,Male,HR,Data Analyst,74567,Low,36,17,9,4,2,0,4,1,3,1,Yes,Divorced,25,Doctor,1,Yes
E200388,48,Male,R&D,Sales Executive,147843,Low,33,5,1,2,4,1,3,3,1,3,No,Married,34,Below College,0,No
E200389,22,Female,HR,Manager,55326,High,17,5,13,1,8,1,4,1,1,2,Yes,Single,9,Doctor,2,Yes
E200390,31,Male,R&D,Data Analyst,75059,Medium,9,12,7,5,2,1,3,2,1,2,No,Married,36,Doctor,1,Yes
E200391,45,Male,Marketing,Finance Analyst,25079,Medium,37,13,5,5,0,0,1,4,1,4,Yes,Single,31,Below College,0,Yes
E200392,35,Female,IT,Finance Analyst,45838,High,16,6,11,6,1,1,1,1,3,1,Yes,Single,19,Doctor,0,No
E200393,56,Male,Marketing,Laboratory Technician,141412,High,12,12,2,7,9,0,1,1,4,2,No,Single,49,Master,2,No
E200394,41,Male,Finance,Team Lead,107340,Medium,26,14,14,3,4,0,2,4,1,3,Yes,Single,1,Master,1,No
E200395,48,Female,Marketing,Developer,67109,Medium,1,11,0,7,2,1,3,3,3,3,No,Married,24,Doctor,0,Yes
E200396,33,Female,Marketing,Sales Executive,105211,Medium,33,0,11,0,5,0,4,3,3,4,Yes,Single,34,Below College,0,No
E200397,47,Female,Finance,Manager,45594,High,30,2,10,5,7,0,3,4,3,3,Yes,Married,17,Doctor,0,Yes
E200398,24,Male,R&D,Manager,62749,Low,22,17,2,5,5,0,4,4,1,2,No,Married,34,Doctor,1,No
E200399,49,Female,Finance,Team Lead,56292,Medium,6,7,7,2,9,0,4,2,1,2,No,Divorced,35,College,1,No
E200400,24,Female,IT,Laboratory Technician,138192,Medium,37,1,3,8,8,1,4,1,3,2,Yes,Married,36,Bachelor,0,Yes
E200401,31,Male,Marketing,Human Resources,94534,Medium,32,3,2,4,5,0,3,1,3,1,No,Divorced,13,Below College,1,No
E200402,35,Female,Finance,Research Scientist,140677,High,11,17,12,0,4,1,1,3,3,3,Yes,Divorced,59,Bachelor,0,No
E200403,45,Female,Marketing,Laboratory Technician,99233,Low,11,12,10,6,3,0,2,2,4,3,No,Divorced,25,College,0,No
E200404,45,Female,IT,Data Analyst,71818,Low,18,14,3,9,1,0,2,1,4,1,Yes,Married,55,Bachelor,1,No
E200405,40,Female,HR,Laboratory Technician,131910,Medium,8,1,10,2,5,0,1,2,2,2,No,Divorced,12,Doctor,1,No
E200406,58,Male,IT,Team Lead,33429,High,9,9,14,9,1,0,2,4,2,3,Yes,Single,21,Master,2,Yes
E200407,55,Female,Sales,Team Lead,77748,Low,16,1,3,9,4,0,4,1,1,2,Yes,Married,37,Below College,2,Yes
E200408,52,Female,Sales,Developer,68807,High,39,11,1,3,0,0,2,4,4,1,Yes,Single,46,Below College,1,No
E200409,49,Male,Sales,Sales Executive,27140,Low,38,4,3,5,2,0,3,3,2,2,Yes,Married,38,Doctor,1,Yes
E200410,56,Female,Marketing,Finance Analyst,83226,Medium,9,11,10,7,9,0,1,3,3,4,No,Divorced,1,Bachelor,1,Yes
E200411,42,Male,R&D,Team Lead,127089,High,11,0,11,3,4,0,1,4,3,1,No,Divorced,48,Below College,1,No
E200412,29,Male,R&D,Developer,34901,Medium,14,1,8,8,6,1,1,3,1,2,No,Married,6,College,0,No
E200413,24,Male,R&D,Research Scientist,108815,Low,30,15,3,7,7,1,1,4,1,1,Yes,Divorced,45,College,0,Yes
E200414,55,Female,Marketing,Finance Analyst,48525,Low,14,1,11,9,6,0,3,4,2,3,Yes,Single,45,Bachelor,2,No
E200415,53,Male,IT,Human Resources,40491,Medium,27,15,0,9,6,0,4,4,3,4,Yes,Single,11,College,1,Yes
E200416,50,Male,R&D,Manager,88816,Low,3,19,0,5,1,0,4,3,1,1,No,Divorced,16,Master,2,Yes
E200417,29,Male,HR,Research Scientist,54980,Medium,35,15,0,6,5,1,4,3,1,2,No,Married,22,Doctor,1,No
E200418,38,Female,Sales,Human Resources,133517,Medium,0,5,13,7,4,1,2,3,4,3,No,Married,46,Below College,1,No
E200419,51,Female,IT,Finance Analyst,115525,Medium,33,12,4,1,8,1,4,4,2,2,No,Single,11,Doctor,1,Yes
E200420,20,Female,Sales,Research Scientist,28078,Low,16,11,5,4,9,0,2,2,1,2,Yes,Divorced,37,Bachelor,0,Yes
E200421,24,Female,R&D,Developer,111654,High,38,9,11,6,3,0,3,3,2,1,Yes,Divorced,26,Doctor,2,No
E200422,23,Female,IT,Human Resources,149101,Medium,37,4,5,7,6,1,2,2,3,1,Yes,Single,57,Below College,1,No
E200423,35,Female,Finance,Manager,109521,High,32,7,5,4,7,0,4,3,2,2,Yes,Married,26,Below College,2,No
E200424,43,Female,HR,Developer,68704,Low,20,5,8,2,5,0,1,1,1,1,No,Divorced,42,Bachelor,2,No
E200425,35,Male,R&D,Data Analyst,36997,Low,25,4,0,5,2,1,3,1,4,2,Yes,Married,21,Below College,0,No
E200426,21,Male,R&D,Manager,99810,High,35,19,9,4,4,0,4,1,2,1,No,Married,57,College,0,No
E200427,47,Male,HR,Sales Executive,20868,Medium,4,5,5,7,0,1,4,2,2,4,No,Single,26,Doctor,1,Yes
E200428,51,Male,HR,Laboratory Technician,135499,Low,32,16,12,8,7,1,4,3,3,1,Yes,Married,15,Master,2,Yes
E200429,46,Female,Finance,Sales Executive,46398,Medium,0,5,7,8,1,0,3,4,4,2,No,Single,39,Master,0,No
E200430,39,Male,R&D,Team Lead,101578,Medium,5,16,7,5,9,1,1,2,2,3,No,Divorced,35,Master,2,Yes
E200431,43,Male,Marketing,Data Analyst,117356,High,36,4,11,3,6,0,1,3,4,1,Yes,Married,11,Bachelor,2,Yes
E200432,31,Male,R&D,Data Analyst,133711,Low,1,16,14,3,8,1,1,1,1,4,No,Single,9,Master,1,Yes
E200433,54,Male,Sales,Laboratory Technician,41246,High,4,16,14,8,0,0,4,2,4,4,Yes,Single,42,Doctor,2,Yes
E200434,52,Female,IT,Human Resources,40561,Low,25,12,2,3,3,0,2,3,1,4,No,Married,23,Below College,0,Yes
E200435,52,Female,IT,Laboratory Technician,36254,High,12,6,12,7,6,0,4,4,3,4,No,Single,4,College,1,Yes
